symbol,endDate,three
600712.SS,20250630,-0.59784555
000545.SZ,20250630,-0.5982285
300713.SZ,20250630,-0.5986162
002900.SZ,20250630,-0.5997991
603377.SS,20250630,-0.60238427
600421.SS,20250630,-0.60272646
301152.SZ,20250630,-0.60480845
603863.SS,20250630,-0.6051723
300141.SZ,20250630,-0.60730976
300368.SZ,20250630,-0.6092066
300436.SZ,20250630,-0.6096483
300074.SZ,20250630,-0.61101484
688316.SS,20250630,-0.61107945
300686.SZ,20250630,-0.6117028
300656.SZ,20250630,-0.613628
002323.SZ,20250630,-0.6137569
002163.SZ,20250630,-0.61392635
300044.SZ,20250630,-0.61423653
688393.SS,20250630,-0.6165225
002199.SZ,20250630,-0.6165561
002482.SZ,20250630,-0.61804503
002855.SZ,20250630,-0.6181369
000673.SZ,20220331,-0.6206986
300552.SZ,20250630,-0.6222664
603712.SS,20250630,-0.62338966
600696.SS,20250630,-0.6239803
300288.SZ,20250630,-0.6251236
300884.SZ,20250630,-0.627414
002684.SZ,20220331,-0.62741816
300849.SZ,20250630,-0.630942
000540.SZ,20230331,-0.6337
300085.SZ,20250630,-0.63414204
688180.SS,20250630,-0.63525623
603335.SS,20250630,-0.6355859
000555.SZ,20250630,-0.6366931
300094.SZ,20250630,-0.63702506
002141.SZ,20250630,-0.6372373
300086.SZ,20250630,-0.63816345
688095.SS,20250630,-0.63925165
000669.SZ,20250630,-0.64190143
002575.SZ,20250630,-0.6441492
688559.SS,20250630,-0.6444768
000547.SZ,20250630,-0.64678603
688528.SS,20250630,-0.64733267
600791.SS,20250630,-0.64823586
688595.SS,20250630,-0.649165
002618.SZ,20220331,-0.6492489
688058.SS,20250630,-0.651473
300625.SZ,20250630,-0.65272534
002795.SZ,20250630,-0.6540792
300108.SZ,20250331,-0.6545376
000151.SZ,20250630,-0.6551212
000761.SZ,20250630,-0.6579671
000635.SZ,20250630,-0.65852433
603882.SS,20250630,-0.6594425
688081.SS,20250630,-0.66006017
002678.SZ,20250630,-0.662168
600070.SS,20240930,-0.6627059
300897.SZ,20250630,-0.66284025
688066.SS,20250630,-0.66412055
600418.SS,20250630,-0.6661665
600844.SS,20250630,-0.6671117
000898.SZ,20250630,-0.6675681
600501.SS,20250630,-0.6679344
000023.SZ,20240630,-0.66810954
603007.SS,20250630,-0.67032397
300352.SZ,20250630,-0.67236394
002819.SZ,20250630,-0.67413527
603115.SS,20250630,-0.6755903
603803.SS,20250630,-0.676096
300474.SZ,20250630,-0.6779855
002813.SZ,20250630,-0.67824507
002652.SZ,20250630,-0.67839426
300461.SZ,20250630,-0.67898285
600343.SS,20250630,-0.67966056
600358.SS,20250630,-0.6807368
000890.SZ,20250630,-0.68140876
603133.SS,20240331,-0.68331194
002822.SZ,20250630,-0.6838528
300554.SZ,20250630,-0.68421835
688277.SS,20250630,-0.6848576
688033.SS,20250630,-0.68547326
300256.SZ,20250630,-0.6860934
300364.SZ,20250630,-0.68787897
002713.SZ,20250630,-0.6891166
688006.SS,20250630,-0.69147235
300510.SZ,20250630,-0.69207346
000668.SZ,20250630,-0.69268155
688560.SS,20250630,-0.6960518
000909.SZ,20250630,-0.6964545
300390.SZ,20250630,-0.6989119
600238.SS,20250630,-0.69893926
600119.SS,20250630,-0.69925517
603389.SS,20250630,-0.7035333
688110.SS,20250630,-0.7046757
688176.SS,20250630,-0.70502335
002189.SZ,20250630,-0.7057037
300301.SZ,20250630,-0.7070931
002253.SZ,20250630,-0.7073723
002776.SZ,20230930,-0.7082567
300169.SZ,20250630,-0.7088784
000519.SZ,20250630,-0.70961595
000929.SZ,20250630,-0.7107949
000503.SZ,20250630,-0.71189785
688051.SS,20250630,-0.71189946
002829.SZ,20250630,-0.71293044
688262.SS,20250630,-0.71421397
600855.SS,20250630,-0.71483314
000982.SZ,20240331,-0.7169937
300270.SZ,20250630,-0.7181419
000011.SZ,20250630,-0.72002536
688069.SS,20250630,-0.7216412
001219.SZ,20250630,-0.7222804
002693.SZ,20250630,-0.72261643
000782.SZ,20250630,-0.72487444
603615.SS,20250630,-0.72625685
002610.SZ,20240331,-0.7264826
002644.SZ,20250630,-0.728194
688246.SS,20250630,-0.72850966
002022.SZ,20250630,-0.72930825
000996.SZ,20240331,-0.7294384
300147.SZ,20250630,-0.7304119
600139.SS,20220930,-0.73061144
000962.SZ,20250630,-0.73166776
300208.SZ,20250331,-0.73198944
300426.SZ,20250630,-0.73204786
600355.SS,20250630,-0.73454046
002499.SZ,20220930,-0.73647845
002417.SZ,20230331,-0.73759496
300081.SZ,20250630,-0.73809755
301189.SZ,20250630,-0.7388159
002212.SZ,20250630,-0.73897433
300391.SZ,20250630,-0.7420076
002717.SZ,20250630,-0.7427757
000851.SZ,20250630,-0.7434028
300700.SZ,20250630,-0.74648345
688619.SS,20250630,-0.7476606
603398.SS,20250630,-0.74949783
002759.SZ,20250630,-0.7501808
688260.SS,20250630,-0.7513349
300889.SZ,20250630,-0.75378394
688788.SS,20250630,-0.754861
600159.SS,20250630,-0.75508773
000711.SZ,20250630,-0.7565243
300765.SZ,20250630,-0.75661004
688699.SS,20250630,-0.7567619
600135.SS,20250630,-0.75678885
002995.SZ,20250630,-0.75692904
600823.SS,20240331,-0.76037633
002136.SZ,20250630,-0.7615279
002750.SZ,20250331,-0.76161355
605177.SS,20250630,-0.7619766
000571.SZ,20250630,-0.76215565
000590.SZ,20250630,-0.76241904
688060.SS,20250630,-0.76256084
002503.SZ,20230331,-0.76280236
002059.SZ,20250630,-0.7632848
300559.SZ,20250630,-0.7633953
600466.SS,20230331,-0.7656781
688369.SS,20250630,-0.76656765
300097.SZ,20250630,-0.76900613
603222.SS,20250630,-0.7707772
600302.SS,20250630,-0.7710271
002425.SZ,20250630,-0.7757751
600152.SS,20250630,-0.77804327
300649.SZ,20250630,-0.7785327
688276.SS,20250630,-0.7792054
603963.SS,20240930,-0.77998686
688317.SS,20250630,-0.78012687
300639.SZ,20250630,-0.7808186
300490.SZ,20250630,-0.7809471
002853.SZ,20250630,-0.7820138
605081.SS,20250630,-0.7833612
600243.SS,20250630,-0.78363127
603138.SS,20250630,-0.7848712
603660.SS,20250630,-0.78494287
603879.SS,20250630,-0.78554845
688670.SS,20250630,-0.7867959
300204.SZ,20250630,-0.7873419
603189.SS,20250630,-0.790803
002963.SZ,20250630,-0.79237765
300451.SZ,20250630,-0.79385376
603580.SS,20250630,-0.79758424
000536.SZ,20250630,-0.79929346
601718.SS,20250630,-0.79931664
002770.SZ,20220331,-0.8003117
300053.SZ,20250630,-0.8015083
300581.SZ,20250630,-0.8028573
002453.SZ,20250630,-0.80332696
600209.SS,20220331,-0.8038045
300155.SZ,20250630,-0.8046729
003029.SZ,20250630,-0.8047391
300688.SZ,20250630,-0.8057017
002369.SZ,20250630,-0.8064616
600889.SS,20250630,-0.80675894
002405.SZ,20250630,-0.8076571
300289.SZ,20250630,-0.8086771
600165.SS,20250630,-0.8100524
605178.SS,20250630,-0.8111584
688011.SS,20250630,-0.81167585
600193.SS,20250630,-0.8123102
002663.SZ,20250630,-0.81370366
600804.SS,20250331,-0.81566334
002808.SZ,20250630,-0.8181639
601012.SS,20250630,-0.8202991
000820.SZ,20250630,-0.8226234
600581.SS,20250630,-0.82303715
600199.SS,20250630,-0.8248229
603559.SS,20250630,-0.828786
000822.SZ,20250630,-0.82879
300710.SZ,20250630,-0.8289786
000889.SZ,20250630,-0.8344661
002356.SZ,20250630,-0.83498675
600316.SS,20250630,-0.83715063
300091.SZ,20250630,-0.8371567
301090.SZ,20250630,-0.84438777
688062.SS,20250630,-0.8478186
300052.SZ,20250630,-0.8478751
600733.SS,20250630,-0.848124
300116.SZ,20240331,-0.8493613
000610.SZ,20250630,-0.8538161
000488.SZ,20250630,-0.8546889
002086.SZ,20250630,-0.8547182
002875.SZ,20250630,-0.8563031
300188.SZ,20250630,-0.8581768
600936.SS,20250630,-0.8592373
600568.SS,20250630,-0.8598017
002888.SZ,20250630,-0.86229646
000980.SZ,20250630,-0.86238426
002439.SZ,20250630,-0.86241055
002638.SZ,20250630,-0.8637624
600652.SS,20220331,-0.8641082
300624.SZ,20250630,-0.864936
603157.SS,20200630,-0.86604655
002231.SZ,20250630,-0.8664477
600766.SS,20240331,-0.86651444
688027.SS,20250630,-0.8682063
600818.SS,20250630,-0.86911297
300125.SZ,20250630,-0.8711393
002690.SZ,20250630,-0.8733868
300555.SZ,20250630,-0.87460274
300551.SZ,20250630,-0.87514794
000004.SZ,20250630,-0.8827667
002435.SZ,20240331,-0.88377976
688068.SS,20250630,-0.8861561
002087.SZ,20240331,-0.8874268
002211.SZ,20250630,-0.88820326
688229.SS,20250630,-0.8907145
002621.SZ,20240331,-0.8918632
300769.SZ,20250630,-0.89357907
300472.SZ,20250630,-0.8937621
000014.SZ,20250630,-0.89675176
002113.SZ,20230331,-0.8996296
688598.SS,20250630,-0.8997829
002501.SZ,20250630,-0.91157985
300799.SZ,20240331,-0.9123584
300359.SZ,20250630,-0.9244915
300418.SZ,20250630,-0.9254011
002504.SZ,20230331,-0.9284543
002288.SZ,20240331,-0.93213296
688098.SS,20250630,-0.93307513
002148.SZ,20250630,-0.93634725
600781.SS,20230331,-0.93869865
300530.SZ,20250630,-0.9424654
002473.SZ,20220331,-0.9480874
002431.SZ,20250630,-0.9500749
600228.SS,20250630,-0.9529494
603959.SS,20250630,-0.9655036
002667.SZ,20250630,-0.9731328
000861.SZ,20240630,-0.9743382
600892.SS,20250630,-0.9787229
603557.SS,20250630,-1.0067472
000809.SZ,20250630,-1.0167111
002694.SZ,20250630,-1.0309542
600191.SS,20250630,-1.0364016
603822.SS,20250630,-1.0436146
300385.SZ,20250630,-1.044345
002581.SZ,20250630,-1.1057969
600890.SS,20220331,-1.120045
000695.SZ,20250630,-1.1250088
002520.SZ,20250630,-1.1585809
603825.SS,20250630,-1.1773114
600537.SS,20250630,-1.193093
300449.SZ,20250630,-1.1985507
300029.SZ,20250630,-1.2037996
000566.SZ,20250630,-1.2369567
002634.SZ,20250630,-1.2492777
300212.SZ,20250630,-1.2614077
000608.SZ,20250630,-1.2875255
000687.SZ,20220331,-1.3011713
600091.SS,20220331,-1.3507987
600647.SS,20240331,-1.3769231
